time_step,met_demand,unmet_demand,iteration_cost,cumulative_cost,vertiport_counts
1,748.0,212,9453.996708499984,9453.996708499984,"{'Vertiport_1': 15, 'Vertiport_2': 8, 'Vertiport_3': 15, 'Vertiport_4': 14, 'Vertiport_5': 15, 'Vertiport_6': 3, 'Vertiport_7': 24, 'Vertiport_8': 19, 'Vertiport_9': 22, 'Vertiport_10': 15}"
2,375.0,87,5021.2966503999905,14475.293358899975,"{'Vertiport_1': 15, 'Vertiport_2': 13, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 0, 'Vertiport_7': 26, 'Vertiport_8': 19, 'Vertiport_9': 16, 'Vertiport_10': 15}"
3,296.0,66,3583.0661492319978,18058.359508131973,"{'Vertiport_1': 15, 'Vertiport_2': 16, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 0, 'Vertiport_7': 25, 'Vertiport_8': 19, 'Vertiport_9': 14, 'Vertiport_10': 15}"
4,256.0,50,3351.1904492879976,21409.54995741997,"{'Vertiport_1': 15, 'Vertiport_2': 10, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 0, 'Vertiport_7': 25, 'Vertiport_8': 19, 'Vertiport_9': 20, 'Vertiport_10': 15}"
5,202.0,36,2263.808319931999,23673.35827735197,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 12, 'Vertiport_5': 15, 'Vertiport_6': 2, 'Vertiport_7': 23, 'Vertiport_8': 22, 'Vertiport_9': 16, 'Vertiport_10': 15}"
6,188.0,32,2339.007785003999,26012.36606235597,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 4, 'Vertiport_7': 18, 'Vertiport_8': 22, 'Vertiport_9': 15, 'Vertiport_10': 15}"
7,199.0,35,2290.5380442679993,28302.90410662397,"{'Vertiport_1': 15, 'Vertiport_2': 13, 'Vertiport_3': 15, 'Vertiport_4': 12, 'Vertiport_5': 15, 'Vertiport_6': 6, 'Vertiport_7': 21, 'Vertiport_8': 22, 'Vertiport_9': 16, 'Vertiport_10': 15}"
8,219.0,41,2243.6129298319997,30546.51703645597,"{'Vertiport_1': 15, 'Vertiport_2': 13, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 0, 'Vertiport_7': 26, 'Vertiport_8': 20, 'Vertiport_9': 16, 'Vertiport_10': 15}"
9,157.0,21,2052.66270598,32599.179742435972,"{'Vertiport_1': 15, 'Vertiport_2': 13, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 7, 'Vertiport_7': 21, 'Vertiport_8': 16, 'Vertiport_9': 18, 'Vertiport_10': 15}"
10,137.0,17,1349.932686892001,33949.11242932797,"{'Vertiport_1': 15, 'Vertiport_2': 12, 'Vertiport_3': 15, 'Vertiport_4': 13, 'Vertiport_5': 15, 'Vertiport_6': 3, 'Vertiport_7': 20, 'Vertiport_8': 24, 'Vertiport_9': 18, 'Vertiport_10': 15}"
11,143.0,13,1711.6634554799998,35660.77588480797,"{'Vertiport_1': 15, 'Vertiport_2': 13, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 0, 'Vertiport_7': 18, 'Vertiport_8': 26, 'Vertiport_9': 18, 'Vertiport_10': 15}"
12,195.0,31,2308.443855567999,37969.219740375964,"{'Vertiport_1': 15, 'Vertiport_2': 13, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 2, 'Vertiport_7': 25, 'Vertiport_8': 18, 'Vertiport_9': 17, 'Vertiport_10': 15}"
13,153.0,21,1432.1634540360005,39401.38319441197,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 14, 'Vertiport_5': 15, 'Vertiport_6': 3, 'Vertiport_7': 16, 'Vertiport_8': 27, 'Vertiport_9': 15, 'Vertiport_10': 15}"
14,161.0,25,1538.8219756400008,40940.205170051966,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 4, 'Vertiport_7': 18, 'Vertiport_8': 23, 'Vertiport_9': 14, 'Vertiport_10': 15}"
15,271.0,63,3096.198782031998,44036.403952083965,"{'Vertiport_1': 15, 'Vertiport_2': 16, 'Vertiport_3': 15, 'Vertiport_4': 6, 'Vertiport_5': 15, 'Vertiport_6': 0, 'Vertiport_7': 33, 'Vertiport_8': 21, 'Vertiport_9': 14, 'Vertiport_10': 15}"
16,234.0,52,2760.81079518,46797.21474726396,"{'Vertiport_1': 15, 'Vertiport_2': 12, 'Vertiport_3': 15, 'Vertiport_4': 3, 'Vertiport_5': 15, 'Vertiport_6': 2, 'Vertiport_7': 33, 'Vertiport_8': 21, 'Vertiport_9': 19, 'Vertiport_10': 15}"
17,274.0,66,3389.042801215999,50186.25754847996,"{'Vertiport_1': 15, 'Vertiport_2': 14, 'Vertiport_3': 15, 'Vertiport_4': 1, 'Vertiport_5': 15, 'Vertiport_6': 2, 'Vertiport_7': 35, 'Vertiport_8': 22, 'Vertiport_9': 16, 'Vertiport_10': 15}"
18,255.0,59,3305.6347139159966,53491.89226239596,"{'Vertiport_1': 15, 'Vertiport_2': 13, 'Vertiport_3': 15, 'Vertiport_4': 1, 'Vertiport_5': 15, 'Vertiport_6': 0, 'Vertiport_7': 40, 'Vertiport_8': 19, 'Vertiport_9': 17, 'Vertiport_10': 15}"
19,353.0,95,4787.547999167994,58279.440261563956,"{'Vertiport_1': 15, 'Vertiport_2': 13, 'Vertiport_3': 15, 'Vertiport_4': 0, 'Vertiport_5': 15, 'Vertiport_6': 0, 'Vertiport_7': 39, 'Vertiport_8': 21, 'Vertiport_9': 17, 'Vertiport_10': 15}"
20,367.0,99,4665.183628327992,62944.62388989195,"{'Vertiport_1': 15, 'Vertiport_2': 12, 'Vertiport_3': 15, 'Vertiport_4': 1, 'Vertiport_5': 15, 'Vertiport_6': 1, 'Vertiport_7': 37, 'Vertiport_8': 21, 'Vertiport_9': 18, 'Vertiport_10': 15}"
21,329.0,87,4142.839641607997,67087.46353149995,"{'Vertiport_1': 15, 'Vertiport_2': 16, 'Vertiport_3': 15, 'Vertiport_4': 1, 'Vertiport_5': 15, 'Vertiport_6': 0, 'Vertiport_7': 37, 'Vertiport_8': 22, 'Vertiport_9': 14, 'Vertiport_10': 15}"
22,403.0,109,5668.225973495991,72755.68950499594,"{'Vertiport_1': 15, 'Vertiport_2': 11, 'Vertiport_3': 15, 'Vertiport_4': 3, 'Vertiport_5': 15, 'Vertiport_6': 0, 'Vertiport_7': 34, 'Vertiport_8': 24, 'Vertiport_9': 18, 'Vertiport_10': 15}"
23,509.0,155,6320.991168487979,79076.68067348392,"{'Vertiport_1': 15, 'Vertiport_2': 14, 'Vertiport_3': 15, 'Vertiport_4': 11, 'Vertiport_5': 15, 'Vertiport_6': 0, 'Vertiport_7': 33, 'Vertiport_8': 16, 'Vertiport_9': 16, 'Vertiport_10': 15}"
24,564.0,174,7357.960531199971,86434.6412046839,"{'Vertiport_1': 15, 'Vertiport_2': 13, 'Vertiport_3': 15, 'Vertiport_4': 13, 'Vertiport_5': 15, 'Vertiport_6': 9, 'Vertiport_7': 22, 'Vertiport_8': 15, 'Vertiport_9': 18, 'Vertiport_10': 15}"
25,456.0,140,6009.39755139998,92444.03875608387,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 12, 'Vertiport_5': 15, 'Vertiport_6': 14, 'Vertiport_7': 17, 'Vertiport_8': 17, 'Vertiport_9': 15, 'Vertiport_10': 15}"
26,440.0,140,6278.3528639439855,98722.39162002786,"{'Vertiport_1': 15, 'Vertiport_2': 14, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 12, 'Vertiport_7': 19, 'Vertiport_8': 14, 'Vertiport_9': 16, 'Vertiport_10': 15}"
27,648.0,210,8514.58813865998,107236.97975868784,"{'Vertiport_1': 15, 'Vertiport_2': 14, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 13, 'Vertiport_7': 18, 'Vertiport_8': 14, 'Vertiport_9': 16, 'Vertiport_10': 15}"
28,597.0,193,8148.722428831958,115385.7021875198,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 12, 'Vertiport_7': 18, 'Vertiport_8': 13, 'Vertiport_9': 16, 'Vertiport_10': 15}"
29,664.0,216,8929.786248591976,124315.48843611177,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 14, 'Vertiport_7': 17, 'Vertiport_8': 13, 'Vertiport_9': 15, 'Vertiport_10': 15}"
30,618.0,202,7892.804134111972,132208.29257022374,"{'Vertiport_1': 15, 'Vertiport_2': 14, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 16, 'Vertiport_10': 15}"
31,683.0,223,9209.751810499978,141418.04438072373,"{'Vertiport_1': 15, 'Vertiport_2': 17, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 17, 'Vertiport_7': 15, 'Vertiport_8': 12, 'Vertiport_9': 14, 'Vertiport_10': 15}"
32,665.0,219,9727.665638223985,151145.71001894772,"{'Vertiport_1': 15, 'Vertiport_2': 17, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 14, 'Vertiport_8': 16, 'Vertiport_9': 12, 'Vertiport_10': 15}"
33,698.0,226,9561.263042411987,160706.97306135972,"{'Vertiport_1': 15, 'Vertiport_2': 19, 'Vertiport_3': 15, 'Vertiport_4': 17, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 15, 'Vertiport_8': 11, 'Vertiport_9': 12, 'Vertiport_10': 15}"
34,662.0,218,8866.961734595983,169573.9347959557,"{'Vertiport_1': 15, 'Vertiport_2': 17, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 15, 'Vertiport_9': 12, 'Vertiport_10': 15}"
35,604.0,200,8421.897323907966,177995.83211986365,"{'Vertiport_1': 15, 'Vertiport_2': 16, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 14, 'Vertiport_8': 15, 'Vertiport_9': 14, 'Vertiport_10': 15}"
36,697.0,229,9779.597175828,187775.42929569166,"{'Vertiport_1': 15, 'Vertiport_2': 16, 'Vertiport_3': 15, 'Vertiport_4': 18, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 14, 'Vertiport_8': 12, 'Vertiport_9': 14, 'Vertiport_10': 15}"
37,735.0,239,10118.26594099599,197893.69523668766,"{'Vertiport_1': 15, 'Vertiport_2': 19, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 18, 'Vertiport_7': 14, 'Vertiport_8': 13, 'Vertiport_9': 11, 'Vertiport_10': 15}"
38,663.0,217,9666.229538831994,207559.92477551967,"{'Vertiport_1': 15, 'Vertiport_2': 19, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 15, 'Vertiport_9': 11, 'Vertiport_10': 15}"
39,701.0,229,9185.894316151984,216745.81909167164,"{'Vertiport_1': 15, 'Vertiport_2': 17, 'Vertiport_3': 15, 'Vertiport_4': 18, 'Vertiport_5': 15, 'Vertiport_6': 17, 'Vertiport_7': 15, 'Vertiport_8': 10, 'Vertiport_9': 13, 'Vertiport_10': 15}"
40,682.0,224,9783.455922855983,226529.27501452764,"{'Vertiport_1': 15, 'Vertiport_2': 19, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 11, 'Vertiport_10': 15}"
41,721.0,239,10009.58969818798,236538.86471271561,"{'Vertiport_1': 15, 'Vertiport_2': 16, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 14, 'Vertiport_8': 15, 'Vertiport_9': 14, 'Vertiport_10': 15}"
42,673.0,221,9583.341365123988,246122.2060778396,"{'Vertiport_1': 15, 'Vertiport_2': 17, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 17, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 12, 'Vertiport_10': 15}"
43,701.0,231,9560.03535968798,255682.24143752758,"{'Vertiport_1': 15, 'Vertiport_2': 18, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 12, 'Vertiport_10': 15}"
44,698.0,230,9530.551175919984,265212.7926134476,"{'Vertiport_1': 15, 'Vertiport_2': 17, 'Vertiport_3': 15, 'Vertiport_4': 17, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 13, 'Vertiport_9': 13, 'Vertiport_10': 15}"
45,702.0,232,9821.165275239977,275033.95788868755,"{'Vertiport_1': 15, 'Vertiport_2': 17, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 13, 'Vertiport_10': 15}"
46,716.0,238,9939.192555815982,284973.1504445035,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 15, 'Vertiport_10': 15}"
47,790.0,262,10929.074641775995,295902.2250862795,"{'Vertiport_1': 15, 'Vertiport_2': 17, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 15, 'Vertiport_9': 13, 'Vertiport_10': 15}"
48,706.0,234,10481.135195327985,306383.3602816075,"{'Vertiport_1': 15, 'Vertiport_2': 17, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 15, 'Vertiport_9': 13, 'Vertiport_10': 15}"
49,678.0,224,9654.969211403984,316038.32949301146,"{'Vertiport_1': 15, 'Vertiport_2': 16, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 17, 'Vertiport_7': 14, 'Vertiport_8': 14, 'Vertiport_9': 14, 'Vertiport_10': 15}"
50,654.0,216,9113.67733829598,325152.00683130743,"{'Vertiport_1': 15, 'Vertiport_2': 16, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 15, 'Vertiport_8': 13, 'Vertiport_9': 14, 'Vertiport_10': 15}"
51,698.0,230,9757.30805298398,334909.31488429144,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 14, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 15, 'Vertiport_10': 16}"
52,593.0,195,7774.681961351963,342683.9968456434,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 16, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 17, 'Vertiport_7': 15, 'Vertiport_8': 12, 'Vertiport_9': 15, 'Vertiport_10': 14}"
53,606.0,198,8061.597085679965,350745.5939313233,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 17, 'Vertiport_5': 15, 'Vertiport_6': 17, 'Vertiport_7': 13, 'Vertiport_8': 11, 'Vertiport_9': 17, 'Vertiport_10': 15}"
54,602.0,200,8858.707314391982,359604.3012457153,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 15, 'Vertiport_10': 15}"
55,589.0,195,8260.110947591967,367864.41219330725,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 17, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 13, 'Vertiport_9': 15, 'Vertiport_10': 15}"
56,530.0,176,7636.824549039973,375501.23674234725,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 15, 'Vertiport_10': 15}"
57,632.0,210,8870.584423471973,384371.82116581924,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 15, 'Vertiport_10': 15}"
58,836.0,278,11303.007469483982,395674.82863530325,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 14, 'Vertiport_8': 15, 'Vertiport_9': 15, 'Vertiport_10': 15}"
59,783.0,261,11198.943741391995,406873.77237669524,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 15, 'Vertiport_9': 15, 'Vertiport_10': 15}"
60,910.0,300,13035.384314860003,419909.1566915552,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 14, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 18, 'Vertiport_7': 14, 'Vertiport_8': 12, 'Vertiport_9': 15, 'Vertiport_10': 16}"
61,987.0,327,13609.820254548005,433518.9769461032,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 17, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 12, 'Vertiport_9': 16, 'Vertiport_10': 15}"
62,965.0,321,13698.298183744007,447217.2751298472,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 15, 'Vertiport_10': 15}"
63,919.0,303,12737.02768106399,459954.3028109112,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 14, 'Vertiport_4': 17, 'Vertiport_5': 15, 'Vertiport_6': 17, 'Vertiport_7': 15, 'Vertiport_8': 11, 'Vertiport_9': 15, 'Vertiport_10': 16}"
64,976.0,324,13951.663697252005,473905.9665081632,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 13, 'Vertiport_9': 16, 'Vertiport_10': 15}"
65,1149.0,381,16293.586526720012,490199.5530348832,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 15, 'Vertiport_10': 15}"
66,1129.0,375,15743.059175952014,505942.6122108352,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 17, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 13, 'Vertiport_9': 15, 'Vertiport_10': 15}"
67,1176.0,390,16111.956005040016,522054.56821587525,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 14, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 17, 'Vertiport_7': 15, 'Vertiport_8': 13, 'Vertiport_9': 15, 'Vertiport_10': 16}"
68,1251.0,415,17719.13673316802,539773.7049490432,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 15, 'Vertiport_10': 15}"
69,1160.0,384,16213.274841992015,555986.9797910353,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 17, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 15, 'Vertiport_8': 13, 'Vertiport_9': 15, 'Vertiport_10': 13}"
70,1191.0,395,16334.515029440023,572321.4948204753,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 14, 'Vertiport_4': 17, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 13, 'Vertiport_9': 15, 'Vertiport_10': 16}"
71,1200.0,398,17296.16810949603,589617.6629299714,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 13, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 15, 'Vertiport_10': 17}"
72,1262.0,418,17659.903653972025,607277.5665839433,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 14, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 17, 'Vertiport_7': 15, 'Vertiport_8': 12, 'Vertiport_9': 16, 'Vertiport_10': 16}"
73,1196.0,398,16784.97440302801,624062.5409869713,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 16, 'Vertiport_9': 14, 'Vertiport_10': 15}"
74,1215.0,403,17298.462241372028,641361.0032283433,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 14, 'Vertiport_10': 15}"
75,1236.0,410,16834.845869360015,658195.8490977034,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 15, 'Vertiport_10': 15}"
76,1254.0,414,17169.928450364012,675365.7775480674,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 17, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 17, 'Vertiport_7': 15, 'Vertiport_8': 13, 'Vertiport_9': 14, 'Vertiport_10': 13}"
77,1300.0,428,18013.738166272036,693379.5157143394,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 16, 'Vertiport_4': 19, 'Vertiport_5': 15, 'Vertiport_6': 18, 'Vertiport_7': 15, 'Vertiport_8': 8, 'Vertiport_9': 15, 'Vertiport_10': 14}"
78,1232.0,408,16972.133035940034,710351.6487502794,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 17, 'Vertiport_7': 15, 'Vertiport_8': 11, 'Vertiport_9': 16, 'Vertiport_10': 15}"
79,1261.0,419,17982.278153304025,728333.9269035835,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 16, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 15, 'Vertiport_10': 14}"
80,1320.0,438,18048.262000088034,746382.1889036715,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 14, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 15, 'Vertiport_8': 13, 'Vertiport_9': 15, 'Vertiport_10': 16}"
81,1360.0,452,18602.071534040017,764984.2604377115,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 15, 'Vertiport_8': 13, 'Vertiport_9': 15, 'Vertiport_10': 15}"
82,1400.0,464,20416.50092353202,785400.7613612436,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 14, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 16, 'Vertiport_10': 16}"
83,1445.0,481,20936.584744208005,806337.3461054516,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 15, 'Vertiport_10': 15}"
84,1259.0,417,17275.17832163204,823612.5244270837,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 16, 'Vertiport_4': 16, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 15, 'Vertiport_10': 14}"
85,1243.0,411,17860.316974664027,841472.8414017477,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 14, 'Vertiport_4': 17, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 13, 'Vertiport_9': 15, 'Vertiport_10': 16}"
86,1262.0,418,17305.54077910803,858778.3821808557,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 15, 'Vertiport_8': 15, 'Vertiport_9': 14, 'Vertiport_10': 15}"
87,1293.0,431,17871.101132720025,876649.4833135757,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 15, 'Vertiport_7': 15, 'Vertiport_8': 15, 'Vertiport_9': 15, 'Vertiport_10': 15}"
88,1221.0,405,16943.133060120024,893592.6163736958,"{'Vertiport_1': 15, 'Vertiport_2': 15, 'Vertiport_3': 15, 'Vertiport_4': 15, 'Vertiport_5': 15, 'Vertiport_6': 16, 'Vertiport_7': 15, 'Vertiport_8': 14, 'Vertiport_9': 15, 'Vertiport_10': 15}"
