start,end,flow,distance,Time
604,653,2,198.08339376122788,T343
604,653,3,193.08339376122788,T343
604,653,1,188.08339376122788,T343
604,499,1,126.57855110483032,T343
604,499,1,121.57855110483032,T343
604,653,1,178.08339376122788,T343
604,653,1,173.08339376122788,T343
604,499,1,91.57855110483032,T343
604,499,1,96.57855110483032,T343
604,499,2,101.57855110483032,T343
604,499,3,106.57855110483032,T343
604,499,3,111.57855110483032,T343
604,499,1,116.57855110483032,T343
604,653,1,208.08339376122788,T343
604,653,2,203.08339376122788,T343
604,653,1,198.08339376122788,T343
604,653,1,108.08339376122788,T343
604,499,2,126.57855110483032,T343
604,499,1,111.57855110483032,T343
604,499,2,116.57855110483032,T343
604,653,1,203.08339376122788,T343
653,604,1,223.08339376122788,T343
650,653,1,305.5988463771659,T343
653,604,1,198.08339376122788,T343
650,653,1,310.5988463771659,T343
650,653,1,305.5988463771659,T343
650,653,1,190.5988463771659,T343
653,604,1,208.08339376122788,T343
650,653,1,305.5988463771659,T343
650,653,2,300.5988463771659,T343
650,653,1,220.5988463771659,T343
650,653,1,295.5988463771659,T343
650,653,1,275.5988463771659,T343
653,604,2,208.08339376122788,T343
650,653,1,305.5988463771659,T343
650,653,2,300.5988463771659,T343
650,653,1,295.5988463771659,T343
650,653,1,290.5988463771659,T343
650,653,2,200.5988463771659,T343
653,604,2,208.08339376122788,T343
653,604,1,213.08339376122788,T343
650,653,1,220.5988463771659,T343
653,604,1,183.08339376122788,T343
653,604,1,208.08339376122788,T343
653,604,1,213.08339376122788,T343
650,653,1,270.5988463771659,T343
650,653,1,265.5988463771659,T343
650,653,1,175.5988463771659,T343
653,604,3,188.08339376122788,T343
653,604,4,198.08339376122788,T343
653,604,1,203.08339376122788,T343
650,653,1,305.5988463771659,T343
650,653,5,300.5988463771659,T343
650,653,4,295.5988463771659,T343
650,653,8,290.5988463771659,T343
650,653,1,285.5988463771659,T343
650,653,5,200.5988463771659,T343
650,653,2,195.5988463771659,T343
653,604,2,208.08339376122788,T343
653,604,1,198.08339376122788,T343
653,604,2,173.08339376122788,T343
653,604,2,183.08339376122788,T343
653,604,1,188.08339376122788,T343
653,604,3,193.08339376122788,T343
650,653,2,295.5988463771659,T343
650,653,1,290.5988463771659,T343
650,653,2,285.5988463771659,T343
650,653,1,190.5988463771659,T343
653,604,1,178.08339376122788,T343
653,604,1,118.08339376122788,T343
650,653,1,130.5988463771659,T343
653,604,2,108.08339376122788,T343
650,653,1,195.5988463771659,T343
650,653,1,110.5988463771659,T343
653,604,1,98.08339376122788,T343
653,604,1,108.08339376122788,T343
650,653,1,200.5988463771659,T343
650,653,1,195.5988463771659,T343
650,653,1,190.5988463771659,T343
604,653,1,138.08339376122788,T344
96,248,1,136.57631366852297,T344
604,499,1,111.57855110483032,T344
248,96,1,131.57631366852297,T344
604,653,1,123.08339376122788,T344
604,653,1,218.08339376122788,T344
96,248,1,116.57631366852296,T344
604,499,1,76.57855110483032,T344
604,499,1,131.57855110483032,T344
96,248,1,136.57631366852297,T344
604,653,1,118.08339376122788,T344
248,96,1,136.57631366852297,T344
604,653,1,143.08339376122788,T344
604,653,1,188.08339376122788,T344
604,499,1,131.57855110483032,T344
96,248,1,126.57631366852296,T344
96,248,1,121.57631366852296,T344
650,653,1,285.5988463771659,T344
650,653,1,275.5988463771659,T344
653,604,1,183.08339376122788,T344
653,604,1,188.08339376122788,T344
650,653,1,245.5988463771659,T344
653,604,1,173.08339376122788,T344
653,604,1,178.08339376122788,T344
653,604,2,168.08339376122788,T344
650,653,1,215.5988463771659,T344
650,653,1,265.5988463771659,T344
650,653,1,235.5988463771659,T344
653,604,1,168.08339376122788,T344
653,604,1,173.08339376122788,T344
650,653,2,260.5988463771659,T344
653,604,1,178.08339376122788,T344
653,604,1,158.08339376122788,T344
653,604,3,163.08339376122788,T344
650,653,1,165.5988463771659,T344
653,650,1,85.5988463771659,T344
604,499,1,76.57855110483032,T344
604,653,1,188.08339376122788,T344
248,96,1,161.57631366852297,T344
604,499,1,81.57855110483032,T344
604,499,1,106.57855110483032,T344
604,653,2,168.08339376122788,T344
604,499,1,91.57855110483032,T344
604,499,1,96.57855110483032,T344
604,653,1,193.08339376122788,T344
604,499,1,116.57855110483032,T344
604,653,1,178.08339376122788,T344
604,499,1,86.57855110483032,T344
604,499,1,101.57855110483032,T344
604,499,1,106.57855110483032,T344
604,653,1,133.08339376122788,T344
604,653,1,168.08339376122788,T344
604,653,1,163.08339376122788,T344
604,499,1,91.57855110483032,T344
604,499,1,96.57855110483032,T344
604,499,1,101.57855110483032,T344
604,499,2,106.57855110483032,T344
604,653,2,208.08339376122788,T344
604,653,1,193.08339376122788,T344
604,653,1,103.08339376122788,T344
604,499,1,121.57855110483032,T344
604,499,1,126.57855110483032,T344
604,499,1,116.57855110483032,T344
248,96,1,136.57631366852297,T344
604,653,1,178.08339376122788,T344
604,653,3,173.08339376122788,T344
604,653,1,168.08339376122788,T344
604,499,1,91.57855110483032,T344
604,499,2,101.57855110483032,T344
604,499,3,106.57855110483032,T344
604,499,4,111.57855110483032,T344
604,499,3,116.57855110483032,T344
604,653,4,208.08339376122788,T344
604,653,2,203.08339376122788,T344
604,653,5,198.08339376122788,T344
604,653,4,193.08339376122788,T344
604,653,2,113.08339376122788,T344
604,653,2,103.08339376122788,T344
604,499,1,126.57855110483032,T344
604,653,1,188.08339376122788,T344
604,499,2,116.57855110483032,T344
604,653,6,203.08339376122788,T344
604,653,1,123.08339376122788,T344
604,499,1,161.57855110483032,T344
650,653,1,300.5988463771659,T344
653,604,1,218.08339376122788,T344
650,653,1,270.5988463771659,T344
653,604,1,193.08339376122788,T344
653,604,1,203.08339376122788,T344
653,604,1,208.08339376122788,T344
650,653,1,300.5988463771659,T344
650,653,1,295.5988463771659,T344
650,653,2,210.5988463771659,T344
650,653,1,275.5988463771659,T344
650,653,1,265.5988463771659,T344
653,604,1,198.08339376122788,T344
653,604,2,203.08339376122788,T344
650,653,1,295.5988463771659,T344
653,604,4,213.08339376122788,T344
653,604,1,218.08339376122788,T344
650,653,1,275.5988463771659,T344
650,653,1,270.5988463771659,T344
650,653,1,260.5988463771659,T344
653,604,2,178.08339376122788,T344
653,604,2,183.08339376122788,T344
653,604,5,193.08339376122788,T344
653,604,8,198.08339376122788,T344
650,653,2,300.5988463771659,T344
650,653,3,295.5988463771659,T344
650,653,2,290.5988463771659,T344
650,653,1,210.5988463771659,T344
650,653,1,200.5988463771659,T344
650,653,1,195.5988463771659,T344
650,653,1,325.5988463771659,T344
653,604,1,203.08339376122788,T344
653,604,1,208.08339376122788,T344
650,653,1,265.5988463771659,T344
650,653,1,255.5988463771659,T344
653,604,1,188.08339376122788,T344
653,604,3,193.08339376122788,T344
653,604,3,198.08339376122788,T344
650,653,1,295.5988463771659,T344
650,653,2,290.5988463771659,T344
650,653,2,285.5988463771659,T344
653,604,1,123.08339376122788,T344
650,653,1,185.5988463771659,T344
653,604,1,88.08339376122788,T344
653,604,1,103.08339376122788,T344
653,604,2,108.08339376122788,T344
650,653,1,205.5988463771659,T344
650,653,1,200.5988463771659,T344
650,653,3,195.5988463771659,T344
653,604,1,118.08339376122788,T344
653,604,2,108.08339376122788,T344
650,653,1,200.5988463771659,T344
650,653,3,195.5988463771659,T344
650,653,2,190.5988463771659,T344
604,653,1,203.08339376122788,T345
604,653,1,143.08339376122788,T345
604,499,1,116.57855110483032,T345
604,653,1,213.08339376122788,T345
653,604,1,113.08339376122788,T345
96,248,1,121.57631366852296,T345
604,653,1,268.08339376122785,T345
650,653,1,250.5988463771659,T345
604,499,1,116.57855110483032,T345
604,653,1,208.08339376122788,T345
248,96,1,136.57631366852297,T345
604,653,1,243.08339376122788,T345
248,96,1,121.57631366852296,T345
604,499,1,121.57855110483032,T345
604,653,1,213.08339376122788,T345
604,653,1,148.08339376122788,T345
604,499,1,131.57855110483032,T345
653,604,1,183.08339376122788,T345
650,653,1,240.5988463771659,T345
653,604,1,183.08339376122788,T345
650,653,1,285.5988463771659,T345
653,604,1,193.08339376122788,T345
653,604,1,178.08339376122788,T345
653,604,1,243.08339376122788,T345
650,653,1,240.5988463771659,T345
653,604,1,163.08339376122788,T345
653,604,1,168.08339376122788,T345
650,653,1,270.5988463771659,T345
653,604,1,153.08339376122788,T345
653,604,1,178.08339376122788,T345
650,653,1,275.5988463771659,T345
650,653,1,230.5988463771659,T345
653,604,2,168.08339376122788,T345
650,653,2,265.5988463771659,T345
650,653,2,260.5988463771659,T345
653,604,1,173.08339376122788,T345
653,604,1,163.08339376122788,T345
499,650,1,185.9077520313411,T345
604,499,1,66.57855110483032,T345
604,499,1,71.57855110483032,T345
604,499,1,96.57855110483032,T345
604,653,1,183.08339376122788,T345
604,653,1,178.08339376122788,T345
604,653,1,118.08339376122788,T345
604,653,1,173.08339376122788,T345
604,499,1,91.57855110483032,T345
604,499,3,96.57855110483032,T345
604,653,2,188.08339376122788,T345
604,653,1,183.08339376122788,T345
604,653,1,153.08339376122788,T345
604,653,1,173.08339376122788,T345
604,499,1,96.57855110483032,T345
604,499,2,101.57855110483032,T345
604,499,1,106.57855110483032,T345
604,499,1,111.57855110483032,T345
604,653,1,198.08339376122788,T345
604,653,2,193.08339376122788,T345
604,653,1,98.08339376122788,T345
604,653,1,128.08339376122788,T345
604,499,1,96.57855110483032,T345
604,499,1,126.57855110483032,T345
604,653,1,188.08339376122788,T345
604,653,1,178.08339376122788,T345
604,653,1,173.08339376122788,T345
604,653,1,168.08339376122788,T345
604,653,2,78.08339376122788,T345
604,499,3,101.57855110483032,T345
604,499,4,111.57855110483032,T345
604,499,5,116.57855110483032,T345
604,653,1,208.08339376122788,T345
604,653,2,203.08339376122788,T345
604,653,4,198.08339376122788,T345
604,653,3,193.08339376122788,T345
604,653,1,118.08339376122788,T345
604,653,1,108.08339376122788,T345
604,653,1,208.08339376122788,T345
604,653,1,188.08339376122788,T345
604,499,1,106.57855110483032,T345
604,499,3,116.57855110483032,T345
604,499,1,121.57855110483032,T345
604,653,5,203.08339376122788,T345
604,653,2,198.08339376122788,T345
650,653,1,305.5988463771659,T345
650,653,1,220.5988463771659,T345
650,653,1,270.5988463771659,T345
653,604,1,203.08339376122788,T345
653,604,2,208.08339376122788,T345
653,604,1,213.08339376122788,T345
650,653,1,310.5988463771659,T345
650,653,3,300.5988463771659,T345
650,653,1,265.5988463771659,T345
653,604,2,198.08339376122788,T345
653,604,1,203.08339376122788,T345
650,653,1,295.5988463771659,T345
650,653,1,210.5988463771659,T345
650,653,1,290.5988463771659,T345
650,653,1,270.5988463771659,T345
650,653,1,265.5988463771659,T345
653,604,2,178.08339376122788,T345
653,604,1,183.08339376122788,T345
653,604,2,188.08339376122788,T345
653,604,3,193.08339376122788,T345
653,604,1,198.08339376122788,T345
653,604,3,203.08339376122788,T345
650,653,1,305.5988463771659,T345
650,653,7,300.5988463771659,T345
650,653,5,295.5988463771659,T345
650,653,8,290.5988463771659,T345
650,653,2,285.5988463771659,T345
650,653,3,200.5988463771659,T345
650,653,1,195.5988463771659,T345
653,604,1,218.08339376122788,T345
650,653,1,255.5988463771659,T345
653,604,1,178.08339376122788,T345
653,604,2,183.08339376122788,T345
653,604,2,188.08339376122788,T345
653,604,4,193.08339376122788,T345
653,604,2,198.08339376122788,T345
650,653,1,305.5988463771659,T345
650,653,2,300.5988463771659,T345
650,653,1,295.5988463771659,T345
650,653,2,290.5988463771659,T345
650,653,5,285.5988463771659,T345
650,653,1,280.5988463771659,T345
650,653,2,195.5988463771659,T345
650,653,1,190.5988463771659,T345
653,604,1,118.08339376122788,T345
653,604,1,103.08339376122788,T345
653,604,2,108.08339376122788,T345
653,604,1,113.08339376122788,T345
650,653,1,205.5988463771659,T345
650,653,1,195.5988463771659,T345
650,653,1,110.5988463771659,T345
650,653,1,175.5988463771659,T345
653,604,1,98.08339376122788,T345
653,604,2,103.08339376122788,T345
650,653,1,205.5988463771659,T345
650,653,1,105.5988463771659,T345
650,653,1,265.5988463771659,T346
604,653,1,138.08339376122788,T346
248,96,1,106.57631366852296,T346
248,96,1,96.57631366852296,T346
604,499,1,121.57855110483032,T346
604,653,1,133.08339376122788,T346
604,653,1,183.08339376122788,T346
604,499,2,121.57855110483032,T346
604,653,1,218.08339376122788,T346
604,653,1,213.08339376122788,T346
604,653,1,208.08339376122788,T346
604,653,1,118.08339376122788,T346
604,653,1,263.08339376122785,T346
650,653,1,115.5988463771659,T346
653,604,1,143.08339376122788,T346
604,499,1,116.57855110483032,T346
604,653,1,203.08339376122788,T346
604,653,1,208.08339376122788,T346
96,248,1,131.57631366852297,T346
96,248,1,126.57631366852296,T346
604,499,1,131.57855110483032,T346
604,499,1,131.57855110483032,T346
604,653,1,198.08339376122788,T346
653,604,1,193.08339376122788,T346
653,604,1,193.08339376122788,T346
653,604,1,193.08339376122788,T346
653,604,1,198.08339376122788,T346
653,604,1,173.08339376122788,T346
650,653,1,220.5988463771659,T346
650,653,1,245.5988463771659,T346
650,653,1,240.5988463771659,T346
650,653,1,235.5988463771659,T346
653,604,1,173.08339376122788,T346
650,653,1,270.5988463771659,T346
653,604,1,193.08339376122788,T346
650,653,1,270.5988463771659,T346
653,604,1,193.08339376122788,T346
653,604,1,173.08339376122788,T346
650,653,1,265.5988463771659,T346
650,653,1,260.5988463771659,T346
653,604,1,83.08339376122788,T346
604,653,1,133.08339376122788,T346
604,653,1,163.08339376122788,T346
604,653,1,153.08339376122788,T346
604,499,1,86.57855110483032,T346
604,499,1,111.57855110483032,T346
604,653,1,183.08339376122788,T346
604,499,4,96.57855110483032,T346
604,653,1,188.08339376122788,T346
604,653,1,98.08339376122788,T346
604,653,1,138.08339376122788,T346
604,499,1,116.57855110483032,T346
604,499,1,121.57855110483032,T346
604,653,1,163.08339376122788,T346
604,499,1,91.57855110483032,T346
604,499,2,96.57855110483032,T346
604,499,3,101.57855110483032,T346
604,499,2,106.57855110483032,T346
604,653,1,203.08339376122788,T346
604,653,1,193.08339376122788,T346
604,653,1,103.08339376122788,T346
604,499,1,126.57855110483032,T346
604,653,1,128.08339376122788,T346
604,653,1,123.08339376122788,T346
604,499,2,126.57855110483032,T346
604,653,1,173.08339376122788,T346
604,653,1,168.08339376122788,T346
604,499,1,101.57855110483032,T346
604,499,3,106.57855110483032,T346
604,499,3,111.57855110483032,T346
604,499,3,116.57855110483032,T346
604,653,1,208.08339376122788,T346
604,653,4,203.08339376122788,T346
604,653,7,198.08339376122788,T346
604,653,1,193.08339376122788,T346
604,653,1,108.08339376122788,T346
604,653,1,103.08339376122788,T346
96,248,1,136.57631366852297,T346
604,653,1,188.08339376122788,T346
604,653,1,178.08339376122788,T346
604,653,1,173.08339376122788,T346
604,499,1,106.57855110483032,T346
604,499,1,111.57855110483032,T346
604,499,6,116.57855110483032,T346
604,499,1,121.57855110483032,T346
604,653,1,218.08339376122788,T346
604,653,1,213.08339376122788,T346
604,653,1,198.08339376122788,T346
604,653,1,108.08339376122788,T346
653,604,1,213.08339376122788,T346
650,653,1,310.5988463771659,T346
650,653,1,305.5988463771659,T346
650,653,1,235.5988463771659,T346
653,604,2,203.08339376122788,T346
650,653,2,310.5988463771659,T346
650,653,1,305.5988463771659,T346
653,604,1,223.08339376122788,T346
650,653,1,260.5988463771659,T346
653,604,2,198.08339376122788,T346
653,604,2,203.08339376122788,T346
650,653,1,310.5988463771659,T346
650,653,1,305.5988463771659,T346
650,653,1,300.5988463771659,T346
650,653,2,295.5988463771659,T346
650,653,2,205.5988463771659,T346
653,604,1,213.08339376122788,T346
650,653,2,265.5988463771659,T346
650,499,1,170.9077520313411,T346
653,604,1,173.08339376122788,T346
653,604,1,178.08339376122788,T346
653,604,1,183.08339376122788,T346
653,604,3,188.08339376122788,T346
653,604,3,193.08339376122788,T346
653,604,3,198.08339376122788,T346
653,604,8,203.08339376122788,T346
650,653,5,300.5988463771659,T346
650,653,5,295.5988463771659,T346
650,653,8,290.5988463771659,T346
650,653,6,285.5988463771659,T346
650,653,1,210.5988463771659,T346
650,653,2,200.5988463771659,T346
650,653,1,195.5988463771659,T346
653,604,1,203.08339376122788,T346
653,604,1,208.08339376122788,T346
650,653,1,270.5988463771659,T346
650,653,1,265.5988463771659,T346
650,653,3,260.5988463771659,T346
650,653,2,255.5988463771659,T346
650,653,1,250.5988463771659,T346
653,604,1,178.08339376122788,T346
653,604,5,193.08339376122788,T346
653,604,1,198.08339376122788,T346
650,653,1,300.5988463771659,T346
650,653,4,295.5988463771659,T346
650,653,2,290.5988463771659,T346
650,653,3,285.5988463771659,T346
650,653,1,280.5988463771659,T346
650,653,1,195.5988463771659,T346
653,604,1,118.08339376122788,T346
653,604,1,103.08339376122788,T346
653,604,5,108.08339376122788,T346
650,653,2,210.5988463771659,T346
650,653,1,205.5988463771659,T346
650,653,2,200.5988463771659,T346
650,653,1,195.5988463771659,T346
653,604,1,113.08339376122788,T346
650,653,1,205.5988463771659,T346
650,653,2,195.5988463771659,T346
650,653,1,190.5988463771659,T346
604,653,1,263.08339376122785,T347
604,653,1,133.08339376122788,T347
604,653,1,143.08339376122788,T347
604,499,1,121.57855110483032,T347
604,653,1,188.08339376122788,T347
604,499,1,116.57855110483032,T347
604,499,1,121.57855110483032,T347
604,653,1,223.08339376122788,T347
604,653,1,208.08339376122788,T347
604,653,2,203.08339376122788,T347
499,604,1,121.57855110483032,T347
96,248,1,106.57631366852296,T347
604,499,1,126.57855110483032,T347
96,248,1,121.57631366852296,T347
604,653,1,283.08339376122785,T347
604,653,1,268.08339376122785,T347
650,653,1,315.5988463771659,T347
604,499,1,81.57855110483032,T347
604,499,1,116.57855110483032,T347
96,248,1,136.57631366852297,T347
653,604,1,143.08339376122788,T347
653,604,1,148.08339376122788,T347
604,653,1,143.08339376122788,T347
604,653,1,178.08339376122788,T347
604,499,1,111.57855110483032,T347
604,499,2,121.57855110483032,T347
96,248,1,126.57631366852296,T347
604,653,1,218.08339376122788,T347
604,499,1,116.57855110483032,T347
604,653,1,198.08339376122788,T347
650,653,1,265.5988463771659,T347
653,604,1,193.08339376122788,T347
650,653,1,215.5988463771659,T347
653,604,1,198.08339376122788,T347
650,653,1,280.5988463771659,T347
650,653,1,250.5988463771659,T347
653,604,1,163.08339376122788,T347
653,604,1,178.08339376122788,T347
653,604,1,183.08339376122788,T347
653,604,2,193.08339376122788,T347
653,604,1,173.08339376122788,T347
650,653,1,180.5988463771659,T347
650,653,1,205.5988463771659,T347
650,653,1,245.5988463771659,T347
653,604,2,168.08339376122788,T347
653,604,1,173.08339376122788,T347
650,653,1,275.5988463771659,T347
650,653,1,270.5988463771659,T347
650,653,1,175.5988463771659,T347
650,653,1,170.5988463771659,T347
653,604,1,178.08339376122788,T347
650,653,1,280.5988463771659,T347
653,604,1,168.08339376122788,T347
650,653,1,175.5988463771659,T347
653,604,1,158.08339376122788,T347
650,653,2,260.5988463771659,T347
653,650,1,80.5988463771659,T347
653,604,1,83.08339376122788,T347
604,653,1,183.08339376122788,T347
604,499,1,71.57855110483032,T347
604,499,1,91.57855110483032,T347
604,499,1,96.57855110483032,T347
604,653,1,88.08339376122788,T347
604,653,1,138.08339376122788,T347
604,499,1,126.57855110483032,T347
604,499,1,76.57855110483032,T347
604,499,1,91.57855110483032,T347
604,499,2,101.57855110483032,T347
604,653,1,88.08339376122788,T347
604,653,1,178.08339376122788,T347
604,653,1,173.08339376122788,T347
604,653,1,168.08339376122788,T347
604,499,1,86.57855110483032,T347
604,499,1,96.57855110483032,T347
604,499,3,101.57855110483032,T347
604,499,2,106.57855110483032,T347
604,499,1,111.57855110483032,T347
604,653,3,198.08339376122788,T347
604,653,3,193.08339376122788,T347
604,499,1,121.57855110483032,T347
604,499,1,126.57855110483032,T347
604,653,1,128.08339376122788,T347
604,499,1,116.57855110483032,T347
604,499,1,126.57855110483032,T347
604,653,2,183.08339376122788,T347
604,653,1,178.08339376122788,T347
604,653,2,173.08339376122788,T347
604,653,1,168.08339376122788,T347
604,499,2,101.57855110483032,T347
604,499,3,106.57855110483032,T347
604,499,4,111.57855110483032,T347
604,499,2,116.57855110483032,T347
604,653,5,208.08339376122788,T347
604,653,2,203.08339376122788,T347
604,653,7,198.08339376122788,T347
604,653,4,193.08339376122788,T347
604,653,1,108.08339376122788,T347
604,653,1,103.08339376122788,T347
604,499,1,131.57855110483032,T347
604,653,1,193.08339376122788,T347
604,653,1,183.08339376122788,T347
604,653,1,178.08339376122788,T347
604,653,1,168.08339376122788,T347
604,499,1,101.57855110483032,T347
604,499,2,111.57855110483032,T347
604,499,3,116.57855110483032,T347
604,499,1,121.57855110483032,T347
604,653,2,203.08339376122788,T347
604,653,1,198.08339376122788,T347
604,653,2,108.08339376122788,T347
653,604,1,203.08339376122788,T347
653,604,1,208.08339376122788,T347
650,653,1,280.5988463771659,T347
653,604,1,193.08339376122788,T347
653,604,1,203.08339376122788,T347
650,653,1,305.5988463771659,T347
650,653,2,300.5988463771659,T347
650,653,1,220.5988463771659,T347
653,604,1,188.08339376122788,T347
653,604,1,193.08339376122788,T347
653,604,1,198.08339376122788,T347
653,604,1,203.08339376122788,T347
650,653,1,300.5988463771659,T347
650,653,1,295.5988463771659,T347
650,653,3,290.5988463771659,T347
653,604,1,213.08339376122788,T347
650,653,1,220.5988463771659,T347
653,604,2,208.08339376122788,T347
653,604,2,213.08339376122788,T347
650,653,2,275.5988463771659,T347
650,653,2,265.5988463771659,T347
650,653,1,255.5988463771659,T347
653,604,1,173.08339376122788,T347
653,604,4,188.08339376122788,T347
653,604,2,193.08339376122788,T347
653,604,8,198.08339376122788,T347
653,604,3,203.08339376122788,T347
650,653,1,310.5988463771659,T347
650,653,4,300.5988463771659,T347
650,653,9,295.5988463771659,T347
650,653,11,290.5988463771659,T347
650,653,3,285.5988463771659,T347
650,653,3,205.5988463771659,T347
650,653,1,200.5988463771659,T347
650,653,2,195.5988463771659,T347
653,604,1,193.08339376122788,T347
650,653,1,270.5988463771659,T347
650,653,1,265.5988463771659,T347
650,653,1,260.5988463771659,T347
650,653,1,250.5988463771659,T347
653,604,1,173.08339376122788,T347
653,604,1,183.08339376122788,T347
653,604,1,188.08339376122788,T347
653,604,2,193.08339376122788,T347
653,604,3,198.08339376122788,T347
650,653,2,295.5988463771659,T347
650,653,5,290.5988463771659,T347
650,653,5,285.5988463771659,T347
650,653,1,190.5988463771659,T347
653,604,1,108.08339376122788,T347
653,604,1,113.08339376122788,T347
650,653,1,210.5988463771659,T347
650,653,1,115.5988463771659,T347
653,604,2,103.08339376122788,T347
653,604,1,108.08339376122788,T347
650,653,2,195.5988463771659,T347
650,653,1,190.5988463771659,T347
653,604,1,253.08339376122788,T347
96,248,1,136.57631366852297,T348
248,96,1,106.57631366852296,T348
604,653,1,213.08339376122788,T348
604,653,1,103.08339376122788,T348
604,653,1,223.08339376122788,T348
604,499,1,116.57855110483032,T348
604,499,1,121.57855110483032,T348
604,653,3,208.08339376122788,T348
604,653,1,203.08339376122788,T348
604,653,1,123.08339376122788,T348
604,653,1,273.08339376122785,T348
604,499,1,126.57855110483032,T348
653,604,1,203.08339376122788,T348
650,653,1,150.5988463771659,T348
653,604,1,143.08339376122788,T348
604,499,1,96.57855110483032,T348
604,653,1,198.08339376122788,T348
604,499,1,101.57855110483032,T348
96,248,2,136.57631366852297,T348
96,248,1,126.57631366852296,T348
604,653,1,193.08339376122788,T348
604,653,1,183.08339376122788,T348
604,499,1,96.57855110483032,T348
604,499,1,121.57855110483032,T348
604,653,1,218.08339376122788,T348
96,248,2,121.57631366852296,T348
604,653,1,223.08339376122788,T348
653,604,1,188.08339376122788,T348
650,653,1,250.5988463771659,T348
653,604,1,188.08339376122788,T348
653,604,1,193.08339376122788,T348
650,653,1,255.5988463771659,T348
653,604,1,183.08339376122788,T348
650,653,1,275.5988463771659,T348
650,653,1,205.5988463771659,T348
653,604,1,183.08339376122788,T348
653,604,1,188.08339376122788,T348
650,653,1,255.5988463771659,T348
650,653,1,245.5988463771659,T348
650,653,1,180.5988463771659,T348
650,653,1,255.5988463771659,T348
653,604,1,178.08339376122788,T348
653,604,1,148.08339376122788,T348
653,604,1,168.08339376122788,T348
650,653,1,265.5988463771659,T348
653,604,1,178.08339376122788,T348
650,653,1,260.5988463771659,T348
499,650,1,165.9077520313411,T348
604,653,1,163.08339376122788,T348
604,499,1,81.57855110483032,T348
604,499,1,91.57855110483032,T348
604,499,1,96.57855110483032,T348
604,653,1,88.08339376122788,T348
604,653,2,168.08339376122788,T348
604,499,3,91.57855110483032,T348
604,653,1,178.08339376122788,T348
604,499,1,91.57855110483032,T348
604,499,1,106.57855110483032,T348
604,653,1,183.08339376122788,T348
604,653,1,143.08339376122788,T348
604,653,1,128.08339376122788,T348
604,653,1,188.08339376122788,T348
604,653,1,168.08339376122788,T348
604,653,1,163.08339376122788,T348
604,653,1,78.08339376122788,T348
604,499,1,81.57855110483032,T348
604,499,2,96.57855110483032,T348
604,499,3,101.57855110483032,T348
604,499,1,106.57855110483032,T348
604,499,1,111.57855110483032,T348
604,653,1,203.08339376122788,T348
604,653,4,193.08339376122788,T348
604,499,1,121.57855110483032,T348
248,96,1,136.57631366852297,T348
604,653,1,183.08339376122788,T348
604,653,1,178.08339376122788,T348
604,653,1,173.08339376122788,T348
604,499,1,81.57855110483032,T348
604,499,2,96.57855110483032,T348
604,499,2,101.57855110483032,T348
604,499,2,106.57855110483032,T348
604,499,4,111.57855110483032,T348
604,499,5,116.57855110483032,T348
604,653,1,213.08339376122788,T348
604,653,3,208.08339376122788,T348
604,653,9,203.08339376122788,T348
604,653,7,198.08339376122788,T348
604,653,3,193.08339376122788,T348
604,653,1,113.08339376122788,T348
604,653,4,108.08339376122788,T348
248,96,1,131.57631366852297,T348
604,499,1,96.57855110483032,T348
604,499,4,116.57855110483032,T348
604,653,1,218.08339376122788,T348
604,653,1,213.08339376122788,T348
604,653,1,203.08339376122788,T348
604,653,2,198.08339376122788,T348
604,653,2,108.08339376122788,T348
650,653,1,305.5988463771659,T348
650,653,1,290.5988463771659,T348
650,653,1,320.5988463771659,T348
650,653,2,280.5988463771659,T348
650,653,1,265.5988463771659,T348
653,604,1,203.08339376122788,T348
653,604,1,208.08339376122788,T348
653,604,1,213.08339376122788,T348
650,653,3,310.5988463771659,T348
650,653,1,305.5988463771659,T348
650,653,1,295.5988463771659,T348
650,653,1,210.5988463771659,T348
653,604,1,193.08339376122788,T348
653,604,2,203.08339376122788,T348
653,604,1,208.08339376122788,T348
650,653,1,300.5988463771659,T348
650,653,1,295.5988463771659,T348
650,653,1,290.5988463771659,T348
650,653,1,205.5988463771659,T348
653,604,1,213.08339376122788,T348
650,653,1,300.5988463771659,T348
650,653,1,280.5988463771659,T348
650,653,1,275.5988463771659,T348
650,653,1,270.5988463771659,T348
653,604,1,178.08339376122788,T348
653,604,4,188.08339376122788,T348
653,604,4,193.08339376122788,T348
653,604,4,198.08339376122788,T348
650,653,2,305.5988463771659,T348
650,653,5,300.5988463771659,T348
650,653,7,295.5988463771659,T348
650,653,11,290.5988463771659,T348
650,653,3,285.5988463771659,T348
650,653,1,210.5988463771659,T348
650,653,1,200.5988463771659,T348
650,653,2,195.5988463771659,T348
653,604,1,208.08339376122788,T348
650,653,1,215.5988463771659,T348
650,653,1,265.5988463771659,T348
650,653,1,255.5988463771659,T348
650,653,1,250.5988463771659,T348
653,604,1,178.08339376122788,T348
653,604,2,183.08339376122788,T348
653,604,3,193.08339376122788,T348
650,653,1,300.5988463771659,T348
650,653,7,290.5988463771659,T348
650,653,2,285.5988463771659,T348
650,653,2,195.5988463771659,T348
650,653,1,220.5988463771659,T348
653,604,2,108.08339376122788,T348
650,653,1,210.5988463771659,T348
650,653,2,200.5988463771659,T348
650,653,1,110.5988463771659,T348
